,studentID,collegeID,earlyAppl,visited,alumni,outofstate,acceptStatus,acceptProb
0,2LD57N0J7M,Princeton,1.0,,-1.0,1.0,-1.0,
1,2LD57N0J7M,Brown,-1.0,,-1.0,1.0,1.0,
2,2LD57N0J7M,Dartmouth,-1.0,,-1.0,1.0,1.0,
0,M1HZGHHBM2,Dartmouth,1.0,,-1.0,1.0,-1.0,
0,FOXMGPAG20,MIT,-1.0,,-1.0,1.0,-1.0,
0,K8J4LYH9AZ,UCB,-1.0,,-1.0,-1.0,1.0,
1,K8J4LYH9AZ,UCLA,-1.0,,-1.0,-1.0,0.0,
0,PRS5JYO6W4,Harvard,1.0,,-1.0,1.0,-1.0,
1,PRS5JYO6W4,Cornell,-1.0,,-1.0,-1.0,-1.0,
0,EB65R1ZQSA,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
0,U86TAL2R1E,Duke,-1.0,,-1.0,1.0,-1.0,
1,U86TAL2R1E,UCB,-1.0,,-1.0,-1.0,1.0,
2,U86TAL2R1E,UCLA,-1.0,,-1.0,-1.0,-1.0,
3,U86TAL2R1E,USC,-1.0,,-1.0,-1.0,-1.0,
0,CVXUKHTN4G,Emory,-1.0,,1.0,1.0,-1.0,
1,CVXUKHTN4G,UCB,-1.0,,-1.0,-1.0,1.0,
2,CVXUKHTN4G,UCLA,-1.0,,-1.0,-1.0,-1.0,
3,CVXUKHTN4G,WashU,-1.0,,-1.0,1.0,-1.0,
4,CVXUKHTN4G,Northwestern,-1.0,,1.0,1.0,-1.0,
0,TZLOLKSHMI,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
0,G55P96ULMX,Dartmouth,1.0,,-1.0,1.0,-1.0,
1,G55P96ULMX,Cornell,-1.0,,-1.0,1.0,-1.0,
0,PXY4OV3BIP,CarnegieMellon,1.0,,-1.0,-1.0,1.0,
0,Q3182HUS9H,Princeton,-1.0,,-1.0,1.0,1.0,
1,Q3182HUS9H,Brown,-1.0,,-1.0,1.0,-1.0,
2,Q3182HUS9H,Yale,-1.0,,-1.0,1.0,-1.0,
3,Q3182HUS9H,Dartmouth,-1.0,,-1.0,1.0,1.0,
4,Q3182HUS9H,Harvard,-1.0,,-1.0,1.0,1.0,
5,Q3182HUS9H,Duke,-1.0,,-1.0,1.0,1.0,
6,Q3182HUS9H,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
7,Q3182HUS9H,Northwestern,-1.0,,-1.0,1.0,1.0,
0,7AOYEBFTVY,UCB,-1.0,,-1.0,-1.0,1.0,
0,PZCGHTEAH8,Princeton,1.0,,-1.0,1.0,1.0,
0,SOQSF4FIW2,Harvard,-1.0,,-1.0,1.0,0.0,
1,SOQSF4FIW2,Rice,-1.0,,-1.0,1.0,0.0,
2,SOQSF4FIW2,Duke,-1.0,,-1.0,1.0,0.0,
3,SOQSF4FIW2,WashU,-1.0,,-1.0,1.0,0.0,
4,SOQSF4FIW2,Northwestern,1.0,,-1.0,1.0,1.0,
0,JBP3FQAJEU,UCB,-1.0,,-1.0,-1.0,-1.0,
1,JBP3FQAJEU,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,ZFY4P6G7DY,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
1,ZFY4P6G7DY,Columbia,-1.0,,-1.0,-1.0,-1.0,
2,ZFY4P6G7DY,Cornell,-1.0,,-1.0,-1.0,-1.0,
3,ZFY4P6G7DY,UCB,-1.0,,-1.0,1.0,1.0,
4,ZFY4P6G7DY,USC,-1.0,,-1.0,1.0,1.0,
0,64DKI6D760,NotreDame,-1.0,,-1.0,-1.0,-1.0,
0,4ILTW691KD,UPenn,-1.0,,-1.0,1.0,0.0,
1,4ILTW691KD,Princeton,-1.0,,-1.0,1.0,0.0,
2,4ILTW691KD,Yale,-1.0,,-1.0,1.0,0.0,
3,4ILTW691KD,Columbia,-1.0,,-1.0,1.0,-1.0,
4,4ILTW691KD,Harvard,-1.0,,-1.0,1.0,0.0,
5,4ILTW691KD,UCB,-1.0,,-1.0,1.0,0.0,
6,4ILTW691KD,UCLA,-1.0,,-1.0,1.0,0.0,
7,4ILTW691KD,USC,-1.0,,-1.0,1.0,0.0,
8,4ILTW691KD,Vanderbilt,-1.0,,-1.0,1.0,0.0,
9,4ILTW691KD,WashU,-1.0,,-1.0,1.0,0.0,
10,4ILTW691KD,Northwestern,-1.0,,-1.0,1.0,0.0,
0,DQ8KUSDRG8,UCLA,-1.0,,-1.0,-1.0,1.0,
0,QJL2W8NKLF,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
0,1R8HIJQMHS,UPenn,-1.0,,-1.0,1.0,0.0,
1,1R8HIJQMHS,NotreDame,-1.0,,-1.0,1.0,-1.0,
0,BE8YK6ZLNK,Cornell,-1.0,,-1.0,1.0,-1.0,
1,BE8YK6ZLNK,UCB,-1.0,,-1.0,-1.0,-1.0,
2,BE8YK6ZLNK,USC,-1.0,,-1.0,-1.0,-1.0,
3,BE8YK6ZLNK,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
0,6KEVO2LIF2,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
1,6KEVO2LIF2,JohnsHopkins,-1.0,,-1.0,1.0,0.0,
0,M0S4H34AGA,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,LT0CUKBB8E,Columbia,1.0,,-1.0,1.0,-1.0,
1,LT0CUKBB8E,Cornell,-1.0,,-1.0,1.0,0.0,
2,LT0CUKBB8E,Georgetown,-1.0,,-1.0,1.0,0.0,
0,2ACDHYZ8UW,UPenn,-1.0,,-1.0,1.0,-1.0,
1,2ACDHYZ8UW,Princeton,-1.0,,-1.0,-1.0,-1.0,
2,2ACDHYZ8UW,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
3,2ACDHYZ8UW,Columbia,-1.0,,-1.0,1.0,-1.0,
4,2ACDHYZ8UW,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,SHXP5RYIEF,MIT,1.0,,-1.0,1.0,-1.0,
1,SHXP5RYIEF,CarnegieMellon,-1.0,,-1.0,-1.0,1.0,
2,SHXP5RYIEF,UChicago,-1.0,,-1.0,1.0,-1.0,
3,SHXP5RYIEF,CalTech,-1.0,,-1.0,1.0,-1.0,
4,SHXP5RYIEF,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,RF12R8OXCL,Brown,-1.0,,-1.0,1.0,1.0,
0,FJGH0WJXHY,UPenn,-1.0,,-1.0,1.0,1.0,
1,FJGH0WJXHY,Princeton,-1.0,,-1.0,1.0,-1.0,
2,FJGH0WJXHY,CarnegieMellon,-1.0,,-1.0,1.0,0.0,
3,FJGH0WJXHY,Harvard,-1.0,,-1.0,1.0,1.0,
4,FJGH0WJXHY,Stanford,1.0,,-1.0,1.0,-1.0,
5,FJGH0WJXHY,Northwestern,-1.0,,-1.0,1.0,1.0,
0,LLV229WKUQ,Harvard,1.0,,-1.0,1.0,1.0,
0,XCZAX3TD82,Duke,-1.0,,-1.0,1.0,-1.0,
0,F944QLUKQD,UPenn,-1.0,,1.0,-1.0,0.0,
1,F944QLUKQD,Duke,-1.0,,1.0,1.0,0.0,
2,F944QLUKQD,Emory,-1.0,,-1.0,1.0,1.0,
3,F944QLUKQD,Georgetown,-1.0,,-1.0,1.0,0.0,
4,F944QLUKQD,Vanderbilt,1.0,,-1.0,1.0,1.0,
0,GPRY97S6FN,Cornell,-1.0,,-1.0,1.0,-1.0,
0,251O9BKJLK,UPenn,-1.0,,-1.0,1.0,-1.0,
1,251O9BKJLK,UCB,-1.0,,-1.0,1.0,1.0,
2,251O9BKJLK,UCLA,-1.0,,-1.0,1.0,1.0,
3,251O9BKJLK,Georgetown,-1.0,,-1.0,1.0,0.0,
0,U3S4BK8Z2G,Brown,-1.0,,-1.0,1.0,0.0,
1,U3S4BK8Z2G,Duke,1.0,,-1.0,1.0,1.0,
2,U3S4BK8Z2G,NotreDame,-1.0,,-1.0,1.0,0.0,
0,I26KHDOWDO,UPenn,-1.0,,-1.0,1.0,-1.0,
1,I26KHDOWDO,Stanford,1.0,,-1.0,1.0,-1.0,
2,I26KHDOWDO,WashU,-1.0,,-1.0,1.0,1.0,
3,I26KHDOWDO,NotreDame,-1.0,,-1.0,1.0,1.0,
4,I26KHDOWDO,Northwestern,-1.0,,-1.0,1.0,1.0,
0,2OWPR0SQQU,UPenn,1.0,,-1.0,1.0,-1.0,
1,2OWPR0SQQU,Princeton,-1.0,,-1.0,-1.0,0.0,
2,2OWPR0SQQU,Brown,-1.0,,-1.0,1.0,0.0,
3,2OWPR0SQQU,Yale,-1.0,,-1.0,1.0,0.0,
4,2OWPR0SQQU,JohnsHopkins,-1.0,,-1.0,1.0,0.0,
0,Z03E7RTVP5,Stanford,-1.0,,-1.0,1.0,0.0,
1,Z03E7RTVP5,Duke,-1.0,,-1.0,1.0,0.0,
2,Z03E7RTVP5,USC,-1.0,,-1.0,1.0,0.0,
3,Z03E7RTVP5,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
0,J4K9WJZK4G,UPenn,-1.0,,-1.0,1.0,-1.0,
1,J4K9WJZK4G,Brown,-1.0,,-1.0,1.0,-1.0,
2,J4K9WJZK4G,Harvard,-1.0,,-1.0,1.0,-1.0,
3,J4K9WJZK4G,Rice,1.0,,-1.0,1.0,1.0,
4,J4K9WJZK4G,Stanford,-1.0,,-1.0,1.0,-1.0,
5,J4K9WJZK4G,Duke,-1.0,,-1.0,1.0,-1.0,
6,J4K9WJZK4G,Emory,-1.0,,-1.0,1.0,1.0,
7,J4K9WJZK4G,WashU,-1.0,,-1.0,1.0,-1.0,
0,C3AOJILN4G,UPenn,-1.0,,-1.0,1.0,0.0,
1,C3AOJILN4G,Cornell,-1.0,,-1.0,-1.0,0.0,
2,C3AOJILN4G,Emory,-1.0,,-1.0,1.0,0.0,
3,C3AOJILN4G,Vanderbilt,-1.0,,-1.0,1.0,0.0,
4,C3AOJILN4G,WashU,-1.0,,-1.0,1.0,-1.0,
0,Y1FTDJGJ4Q,Princeton,-1.0,,-1.0,1.0,-1.0,
1,Y1FTDJGJ4Q,MIT,-1.0,,-1.0,1.0,-1.0,
2,Y1FTDJGJ4Q,Yale,-1.0,,-1.0,1.0,-1.0,
3,Y1FTDJGJ4Q,Rice,-1.0,,-1.0,-1.0,-1.0,
4,Y1FTDJGJ4Q,Duke,-1.0,,-1.0,1.0,1.0,
0,VJ9G2DXJM8,WashU,-1.0,,-1.0,1.0,1.0,
0,0BGPVES646,Princeton,-1.0,,-1.0,-1.0,1.0,
0,73G54RBQBJ,UPenn,-1.0,,-1.0,1.0,-1.0,
1,73G54RBQBJ,Princeton,-1.0,,-1.0,1.0,-1.0,
2,73G54RBQBJ,Yale,-1.0,,-1.0,1.0,-1.0,
3,73G54RBQBJ,Harvard,-1.0,,-1.0,1.0,-1.0,
4,73G54RBQBJ,Duke,-1.0,,-1.0,1.0,-1.0,
5,73G54RBQBJ,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
0,9TLOQT1Y2F,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
1,9TLOQT1Y2F,Georgetown,-1.0,,1.0,1.0,0.0,
2,9TLOQT1Y2F,Vanderbilt,-1.0,,-1.0,1.0,0.0,
0,F0KW9XAKPH,Princeton,-1.0,,-1.0,1.0,1.0,
1,F0KW9XAKPH,Brown,-1.0,,-1.0,1.0,1.0,
2,F0KW9XAKPH,Yale,-1.0,,-1.0,1.0,-1.0,
3,F0KW9XAKPH,Columbia,-1.0,,-1.0,1.0,1.0,
4,F0KW9XAKPH,Harvard,1.0,,-1.0,1.0,-1.0,
5,F0KW9XAKPH,Stanford,-1.0,,-1.0,1.0,-1.0,
6,F0KW9XAKPH,Georgetown,-1.0,,-1.0,1.0,1.0,
0,JKQSGONB32,Stanford,1.0,,-1.0,1.0,-1.0,
1,JKQSGONB32,Duke,-1.0,,1.0,-1.0,-1.0,
0,JIQVF2L1RD,UPenn,-1.0,,-1.0,1.0,-1.0,
1,JIQVF2L1RD,Princeton,-1.0,,-1.0,1.0,-1.0,
2,JIQVF2L1RD,Rice,-1.0,,-1.0,1.0,1.0,
3,JIQVF2L1RD,Stanford,1.0,,-1.0,1.0,1.0,
4,JIQVF2L1RD,Duke,-1.0,,-1.0,1.0,-1.0,
5,JIQVF2L1RD,WashU,-1.0,,-1.0,1.0,-1.0,
0,2A1AXRO81N,Princeton,-1.0,,-1.0,1.0,1.0,
1,2A1AXRO81N,MIT,1.0,,-1.0,1.0,1.0,
2,2A1AXRO81N,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
3,2A1AXRO81N,UCB,-1.0,,-1.0,-1.0,1.0,
4,2A1AXRO81N,UCLA,-1.0,,-1.0,-1.0,1.0,
0,6ADPIQLU21,Princeton,-1.0,,-1.0,1.0,-1.0,
1,6ADPIQLU21,Brown,-1.0,,-1.0,1.0,-1.0,
2,6ADPIQLU21,Yale,1.0,,-1.0,1.0,-1.0,
3,6ADPIQLU21,UChicago,-1.0,,-1.0,1.0,0.0,
4,6ADPIQLU21,Dartmouth,-1.0,,-1.0,1.0,-1.0,
5,6ADPIQLU21,Harvard,-1.0,,-1.0,1.0,-1.0,
6,6ADPIQLU21,Stanford,-1.0,,-1.0,-1.0,-1.0,
7,6ADPIQLU21,UCB,-1.0,,1.0,-1.0,1.0,
8,6ADPIQLU21,UCLA,-1.0,,-1.0,-1.0,1.0,
9,6ADPIQLU21,JohnsHopkins,-1.0,,-1.0,1.0,1.0,
10,6ADPIQLU21,NotreDame,-1.0,,1.0,1.0,1.0,
11,6ADPIQLU21,Northwestern,-1.0,,-1.0,1.0,1.0,
0,CA4B88DGDF,Cornell,-1.0,,-1.0,1.0,-1.0,
1,CA4B88DGDF,UCB,-1.0,,-1.0,-1.0,-1.0,
2,CA4B88DGDF,USC,-1.0,,1.0,-1.0,-1.0,
0,0SY66GNNRJ,Cornell,-1.0,,-1.0,1.0,-1.0,
0,H2P1TFBRX0,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,V48PX18COH,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
1,V48PX18COH,Harvard,-1.0,,-1.0,1.0,-1.0,
2,V48PX18COH,Cornell,1.0,,-1.0,-1.0,-1.0,
0,Y37TRVF183,Harvard,-1.0,,-1.0,1.0,0.0,
1,Y37TRVF183,WashU,-1.0,,-1.0,1.0,0.0,
2,Y37TRVF183,NotreDame,1.0,,-1.0,1.0,1.0,
0,SQWKKGIVUJ,MIT,1.0,,-1.0,1.0,1.0,
0,ROTE6Y6349,UPenn,-1.0,,-1.0,1.0,0.0,
1,ROTE6Y6349,NotreDame,-1.0,,-1.0,1.0,-1.0,
0,QGTIP6VR6U,UChicago,-1.0,,-1.0,1.0,-1.0,
1,QGTIP6VR6U,Emory,-1.0,,-1.0,1.0,1.0,
0,JOPOC5N1LM,Yale,1.0,,-1.0,1.0,1.0,
0,SKBDXUSNCR,UPenn,-1.0,,-1.0,1.0,0.0,
1,SKBDXUSNCR,CarnegieMellon,-1.0,,-1.0,1.0,0.0,
2,SKBDXUSNCR,Yale,1.0,,1.0,1.0,-1.0,
3,SKBDXUSNCR,Stanford,-1.0,,1.0,-1.0,1.0,
4,SKBDXUSNCR,Cornell,-1.0,,-1.0,1.0,-1.0,
5,SKBDXUSNCR,UCB,-1.0,,-1.0,-1.0,1.0,
6,SKBDXUSNCR,UCLA,-1.0,,-1.0,-1.0,1.0,
7,SKBDXUSNCR,USC,-1.0,,1.0,-1.0,1.0,
0,T32F0TEGDF,Emory,1.0,,-1.0,1.0,1.0,
0,HW59Z870E9,CarnegieMellon,-1.0,,-1.0,1.0,-1.0,
1,HW59Z870E9,Cornell,1.0,,-1.0,1.0,-1.0,
0,YGJLPZ880T,UCLA,-1.0,,-1.0,-1.0,-1.0,
1,YGJLPZ880T,USC,-1.0,,-1.0,-1.0,1.0,
2,YGJLPZ880T,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
3,YGJLPZ880T,NotreDame,1.0,,-1.0,1.0,-1.0,
0,CPGUJTRU2Y,Yale,-1.0,,-1.0,1.0,-1.0,
1,CPGUJTRU2Y,Stanford,1.0,,-1.0,1.0,-1.0,
2,CPGUJTRU2Y,Cornell,-1.0,,-1.0,1.0,-1.0,
3,CPGUJTRU2Y,WashU,-1.0,,-1.0,1.0,-1.0,
0,PQ026MCXDC,USC,-1.0,,-1.0,-1.0,-1.0,
1,PQ026MCXDC,NotreDame,-1.0,,1.0,1.0,-1.0,
2,PQ026MCXDC,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,5I5Q90E3LD,Cornell,-1.0,,-1.0,1.0,-1.0,
1,5I5Q90E3LD,UCB,-1.0,,-1.0,-1.0,1.0,
2,5I5Q90E3LD,UCLA,-1.0,,-1.0,-1.0,-1.0,
3,5I5Q90E3LD,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,GPS45G3YFW,UCB,-1.0,,-1.0,-1.0,-1.0,
0,7CLJQ28C5F,MIT,1.0,,-1.0,1.0,-1.0,
1,7CLJQ28C5F,UChicago,1.0,,-1.0,1.0,-1.0,
2,7CLJQ28C5F,UCB,-1.0,,-1.0,1.0,1.0,
0,24TZFTL2T9,UPenn,-1.0,,-1.0,1.0,-1.0,
1,24TZFTL2T9,Brown,-1.0,,-1.0,1.0,-1.0,
2,24TZFTL2T9,Columbia,-1.0,,-1.0,1.0,-1.0,
3,24TZFTL2T9,Stanford,-1.0,,-1.0,1.0,-1.0,
4,24TZFTL2T9,UCB,-1.0,,-1.0,1.0,1.0,
0,QXNS3CFDBW,Cornell,-1.0,,-1.0,1.0,1.0,
0,TVG64WXUDT,Princeton,-1.0,,-1.0,1.0,-1.0,
0,1EY2PQG37K,Princeton,-1.0,,-1.0,1.0,-1.0,
1,1EY2PQG37K,Brown,-1.0,,-1.0,1.0,1.0,
2,1EY2PQG37K,Harvard,-1.0,,-1.0,1.0,1.0,
3,1EY2PQG37K,Cornell,-1.0,,-1.0,1.0,1.0,
0,8JXPN952DI,Princeton,-1.0,,-1.0,1.0,-1.0,
1,8JXPN952DI,Yale,-1.0,,-1.0,1.0,-1.0,
2,8JXPN952DI,Columbia,-1.0,,-1.0,1.0,-1.0,
3,8JXPN952DI,Harvard,-1.0,,-1.0,1.0,1.0,
4,8JXPN952DI,Stanford,-1.0,,-1.0,1.0,-1.0,
5,8JXPN952DI,Duke,-1.0,,-1.0,1.0,1.0,
6,8JXPN952DI,UCB,-1.0,,-1.0,1.0,1.0,
7,8JXPN952DI,UCLA,-1.0,,-1.0,1.0,1.0,
8,8JXPN952DI,Northwestern,-1.0,,-1.0,1.0,1.0,
0,WGHLZ2JYNB,Brown,-1.0,,-1.0,1.0,1.0,
1,WGHLZ2JYNB,Yale,1.0,,-1.0,1.0,-1.0,
2,WGHLZ2JYNB,Columbia,-1.0,,-1.0,1.0,-1.0,
3,WGHLZ2JYNB,Stanford,-1.0,,-1.0,1.0,-1.0,
0,M6VL40G1Z8,UPenn,1.0,,-1.0,1.0,-1.0,
0,RQOICIJYW6,MIT,-1.0,,-1.0,1.0,-1.0,
1,RQOICIJYW6,NotreDame,-1.0,,-1.0,1.0,-1.0,
0,8SYMOCJ68I,Brown,1.0,,1.0,1.0,1.0,
0,0D7B1LXFA8,Harvard,-1.0,,-1.0,1.0,1.0,
0,CA7X7WSD0V,Georgetown,1.0,,-1.0,1.0,1.0,
0,TR3TWPEM57,UPenn,-1.0,,-1.0,1.0,1.0,
1,TR3TWPEM57,Princeton,-1.0,,-1.0,1.0,0.0,
2,TR3TWPEM57,Brown,-1.0,,-1.0,1.0,0.0,
3,TR3TWPEM57,Yale,-1.0,,-1.0,1.0,0.0,
4,TR3TWPEM57,UChicago,-1.0,,-1.0,1.0,0.0,
5,TR3TWPEM57,Columbia,-1.0,,-1.0,1.0,0.0,
6,TR3TWPEM57,Harvard,-1.0,,-1.0,1.0,1.0,
7,TR3TWPEM57,JohnsHopkins,-1.0,,-1.0,1.0,0.0,
0,ZCJZJ67HMH,Columbia,-1.0,,-1.0,1.0,-1.0,
1,ZCJZJ67HMH,Cornell,-1.0,,-1.0,1.0,1.0,
0,ZB7D96ZGB6,UChicago,-1.0,,-1.0,1.0,-1.0,
1,ZB7D96ZGB6,UCB,-1.0,,-1.0,1.0,-1.0,
2,ZB7D96ZGB6,UCLA,-1.0,,-1.0,1.0,-1.0,
3,ZB7D96ZGB6,USC,-1.0,,-1.0,1.0,1.0,
4,ZB7D96ZGB6,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,SKBO2N2KH1,Northwestern,-1.0,,-1.0,1.0,1.0,
0,5MXHSDU5AC,UPenn,-1.0,,-1.0,1.0,1.0,
1,5MXHSDU5AC,UCB,-1.0,,-1.0,-1.0,1.0,
2,5MXHSDU5AC,USC,-1.0,,1.0,-1.0,1.0,
3,5MXHSDU5AC,WashU,-1.0,,-1.0,1.0,1.0,
0,YJA5NVKLYC,UChicago,1.0,,-1.0,1.0,-1.0,
1,YJA5NVKLYC,Columbia,-1.0,,-1.0,1.0,-1.0,
0,DVIJSQMREH,Duke,1.0,,-1.0,-1.0,1.0,
0,IAM2VPP03D,USC,-1.0,,-1.0,1.0,-1.0,
0,TFEHZYTUU9,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
1,TFEHZYTUU9,Harvard,-1.0,,-1.0,1.0,-1.0,
0,JA75XJQEEZ,Stanford,-1.0,,1.0,-1.0,0.0,
1,JA75XJQEEZ,UCB,-1.0,,-1.0,-1.0,0.0,
2,JA75XJQEEZ,UCLA,-1.0,,-1.0,-1.0,1.0,
0,CZE1EHV551,UPenn,-1.0,,-1.0,1.0,0.0,
1,CZE1EHV551,CarnegieMellon,-1.0,,-1.0,1.0,0.0,
2,CZE1EHV551,Rice,-1.0,,-1.0,1.0,0.0,
3,CZE1EHV551,Cornell,-1.0,,-1.0,1.0,0.0,
4,CZE1EHV551,Duke,-1.0,,-1.0,1.0,0.0,
5,CZE1EHV551,UCB,-1.0,,-1.0,1.0,0.0,
6,CZE1EHV551,USC,-1.0,,-1.0,1.0,1.0,
7,CZE1EHV551,WashU,-1.0,,-1.0,1.0,-1.0,
0,RUAUFUFDJA,WashU,-1.0,,-1.0,1.0,1.0,
0,1R446J7P6O,Northwestern,1.0,,-1.0,1.0,-1.0,
0,8TT6Q5ODP6,Yale,-1.0,,-1.0,1.0,-1.0,
1,8TT6Q5ODP6,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
0,U58RQ4ED1O,Yale,-1.0,,1.0,1.0,-1.0,
1,U58RQ4ED1O,Dartmouth,1.0,,-1.0,1.0,-1.0,
2,U58RQ4ED1O,Duke,-1.0,,-1.0,1.0,-1.0,
3,U58RQ4ED1O,UCB,-1.0,,-1.0,1.0,-1.0,
4,U58RQ4ED1O,UCLA,-1.0,,-1.0,1.0,-1.0,
5,U58RQ4ED1O,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
0,LP4LF8TEH7,UPenn,-1.0,,-1.0,1.0,-1.0,
1,LP4LF8TEH7,Princeton,-1.0,,-1.0,1.0,-1.0,
2,LP4LF8TEH7,MIT,-1.0,,-1.0,1.0,-1.0,
3,LP4LF8TEH7,Yale,-1.0,,-1.0,1.0,-1.0,
4,LP4LF8TEH7,UChicago,-1.0,,-1.0,1.0,-1.0,
5,LP4LF8TEH7,Columbia,-1.0,,-1.0,1.0,-1.0,
6,LP4LF8TEH7,Dartmouth,-1.0,,-1.0,1.0,-1.0,
7,LP4LF8TEH7,Harvard,1.0,,-1.0,1.0,-1.0,
8,LP4LF8TEH7,CalTech,-1.0,,-1.0,1.0,-1.0,
9,LP4LF8TEH7,Rice,-1.0,,-1.0,-1.0,-1.0,
10,LP4LF8TEH7,Stanford,-1.0,,-1.0,1.0,-1.0,
11,LP4LF8TEH7,Cornell,-1.0,,-1.0,1.0,-1.0,
12,LP4LF8TEH7,Duke,-1.0,,-1.0,1.0,-1.0,
0,SVEKBJ1DHC,CarnegieMellon,-1.0,,-1.0,1.0,1.0,
1,SVEKBJ1DHC,Columbia,-1.0,,-1.0,1.0,-1.0,
2,SVEKBJ1DHC,Dartmouth,-1.0,,-1.0,1.0,-1.0,
3,SVEKBJ1DHC,Harvard,-1.0,,-1.0,1.0,-1.0,
4,SVEKBJ1DHC,Cornell,-1.0,,-1.0,1.0,-1.0,
0,SDIBOBH27N,Dartmouth,-1.0,,-1.0,1.0,-1.0,
1,SDIBOBH27N,WashU,-1.0,,-1.0,1.0,-1.0,
0,TTAZ8HXMKX,Duke,-1.0,,-1.0,1.0,0.0,
1,TTAZ8HXMKX,Vanderbilt,-1.0,,-1.0,1.0,-1.0,
0,SNJOJ4CGMU,USC,-1.0,,-1.0,1.0,1.0,
0,DBBQWBZKHY,UCB,-1.0,,-1.0,-1.0,-1.0,
1,DBBQWBZKHY,UCLA,-1.0,,-1.0,-1.0,-1.0,
0,9BGLTDIKP8,Yale,1.0,,-1.0,1.0,1.0,
1,9BGLTDIKP8,Stanford,-1.0,,-1.0,1.0,0.0,
2,9BGLTDIKP8,UCB,-1.0,,-1.0,1.0,0.0,
0,HVHOHFNGD6,UPenn,-1.0,,-1.0,1.0,0.0,
1,HVHOHFNGD6,MIT,-1.0,,-1.0,1.0,-1.0,
2,HVHOHFNGD6,Duke,-1.0,,-1.0,1.0,0.0,
3,HVHOHFNGD6,Georgetown,-1.0,,-1.0,1.0,0.0,
4,HVHOHFNGD6,JohnsHopkins,-1.0,,-1.0,-1.0,0.0,
5,HVHOHFNGD6,Vanderbilt,-1.0,,-1.0,1.0,0.0,
0,7KFAZQ5TMO,Dartmouth,1.0,,-1.0,1.0,-1.0,
0,H3KWELDJQ5,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,JWOO67FEX4,Princeton,-1.0,,-1.0,1.0,0.0,
1,JWOO67FEX4,Brown,-1.0,,-1.0,1.0,0.0,
2,JWOO67FEX4,Columbia,-1.0,,-1.0,1.0,0.0,
3,JWOO67FEX4,Harvard,-1.0,,-1.0,1.0,0.0,
4,JWOO67FEX4,Stanford,-1.0,,-1.0,1.0,0.0,
5,JWOO67FEX4,Cornell,-1.0,,-1.0,1.0,0.0,
6,JWOO67FEX4,UCB,-1.0,,-1.0,1.0,-1.0,
7,JWOO67FEX4,UCLA,-1.0,,-1.0,1.0,-1.0,
8,JWOO67FEX4,USC,-1.0,,-1.0,1.0,1.0,
9,JWOO67FEX4,Georgetown,-1.0,,-1.0,1.0,-1.0,
0,4O0XFXXI4Y,UCLA,-1.0,,-1.0,1.0,1.0,
1,4O0XFXXI4Y,JohnsHopkins,-1.0,,-1.0,1.0,-1.0,
0,4E3N9V2RS1,UChicago,1.0,,1.0,1.0,1.0,
1,4E3N9V2RS1,Emory,-1.0,,-1.0,1.0,0.0,
2,4E3N9V2RS1,WashU,1.0,,-1.0,1.0,1.0,
0,JNHYBOQGEJ,UPenn,-1.0,,-1.0,1.0,1.0,
1,JNHYBOQGEJ,Princeton,-1.0,,-1.0,1.0,-1.0,
2,JNHYBOQGEJ,UChicago,-1.0,,-1.0,1.0,-1.0,
3,JNHYBOQGEJ,Columbia,-1.0,,-1.0,1.0,-1.0,
4,JNHYBOQGEJ,Harvard,-1.0,,-1.0,1.0,-1.0,
5,JNHYBOQGEJ,Stanford,-1.0,,-1.0,1.0,-1.0,
6,JNHYBOQGEJ,Northwestern,-1.0,,-1.0,1.0,-1.0,
0,SYEHRFF1FE,UPenn,-1.0,,-1.0,1.0,-1.0,
1,SYEHRFF1FE,Columbia,-1.0,,-1.0,1.0,-1.0,
2,SYEHRFF1FE,Cornell,-1.0,,-1.0,1.0,-1.0,
0,J98EJXLMO4,Cornell,-1.0,,-1.0,1.0,-1.0,
1,J98EJXLMO4,Emory,1.0,,-1.0,1.0,-1.0,
